GEO UID,Name,Total,Indigenous,"Visible minority, n.i.e.",Multiple visible minorities,Japanese,Korean,West Asian,Southeast Asian,Latin American,Arab,Filipino,Black,Chinese,South Asian,Caucasian
3522016,Mulmur ,3478,65,25,0,10,10,0,0,25,0,10,15,10,15,3293
3557038,Blind River ,3472,580,0,0,0,0,0,0,0,10,10,30,25,20,2797
2414018,Saint-Pascal ,3468,25,0,0,0,0,0,0,0,0,0,0,10,0,3433
5953038,Fraser-Fort George A ,3463,355,10,0,0,0,0,0,0,0,20,0,0,10,3068
2498040,Havre-Saint-Pierre ,3460,180,0,0,0,0,0,0,0,10,0,15,15,0,3240
1210012,"Colchester, Subd. A ",3459,95,0,0,15,0,0,0,0,0,0,20,0,0,3329
3549060,Powassan ,3455,165,0,0,0,0,0,0,0,0,10,0,0,0,3280
1007023,Bonavista ,3448,30,0,0,0,0,0,0,0,0,0,10,0,15,3393
2460020,Saint-Sulpice ,3439,20,0,0,0,25,0,0,10,0,15,10,0,0,3359
2446050,Dunham ,3432,55,0,10,0,0,0,0,10,0,0,20,15,0,3322
4605025,Killarney - Turtle Mountain ,3429,140,20,0,0,10,0,0,0,0,55,10,0,10,3184
1217020,Eskasoni 3 ,3422,3395,0,0,0,0,0,0,0,0,0,0,0,0,27
5929024,Sunshine Coast D ,3421,120,0,0,10,10,0,0,10,10,0,25,30,30,3176
4614031,Woodlands ,3416,680,0,0,10,0,0,0,0,0,0,0,0,0,2726
1008044,Lewisporte ,3409,165,10,0,0,0,0,0,0,10,20,0,10,0,3194
2402015,Grande-Rivière ,3408,570,0,0,0,0,0,0,0,0,0,10,10,0,2818
2417070,Saint-Jean-Port-Joli ,3407,35,0,0,0,0,0,10,0,0,0,10,0,0,3352
2434030,Cap-Santé ,3400,35,0,0,0,0,0,0,10,10,0,25,0,10,3310
5901039,Invermere ,3391,215,10,10,30,0,10,0,10,0,90,20,10,25,2961
1307024,Salisbury ,3388,65,0,0,0,0,0,0,0,0,0,15,0,0,3308
2422025,Saint-Gabriel-de-Valcartier ,3382,70,0,0,0,0,0,0,10,0,10,0,0,0,3292
4618076,Bifrost-Riverton ,3378,565,0,20,0,10,0,0,15,0,0,10,0,10,2748
2489015,Malartic ,3377,120,0,0,0,0,0,55,10,0,0,15,20,0,3157
4715094,Buckland No. 491 ,3375,770,0,0,0,0,0,0,0,0,0,40,15,55,2495
4808811,Samson 137 ,3373,3330,0,0,0,0,0,0,10,0,0,10,0,0,23
4610043,Cartier ,3368,400,0,0,0,15,0,10,15,0,20,15,0,25,2868
2419055,Sainte-Claire ,3362,25,0,0,0,10,0,0,15,0,0,25,0,0,3287
3546005,Highlands East ,3343,245,10,0,0,15,0,0,0,0,0,0,0,10,3063
4601071,Alexander ,3333,995,0,10,20,0,0,0,0,0,0,0,10,0,2298
4606034,Virden ,3322,155,0,0,0,10,0,0,0,10,80,40,10,10,3007
4810048,Two Hills County No. 21 ,3322,90,0,0,0,0,10,0,30,10,0,0,0,15,3167
3502001,East Hawkesbury ,3296,20,0,0,0,0,0,0,10,0,10,10,0,0,3246
1310026,Bright ,3289,45,0,0,0,0,0,0,0,0,0,10,30,10,3194
2437230,Saint-Maurice ,3286,50,0,0,0,0,0,0,0,0,0,0,0,10,3226
4808009,Penhold ,3277,195,10,0,0,0,0,0,30,0,30,0,10,0,3002
3558059,Marathon ,3273,415,0,10,10,0,0,10,10,0,15,10,0,20,2773
4622801,St. Theresa Point ,3262,3255,0,0,0,0,0,0,0,0,0,0,0,0,7
3554094,"Timiskaming, Unorganized, West Part ",3257,360,0,0,0,0,0,0,10,0,0,0,0,10,2877
4813036,Thorhild County ,3254,205,0,0,0,0,0,10,10,10,30,35,20,0,2934
2461027,Saint-Thomas ,3249,15,0,0,0,0,10,10,0,0,0,25,0,0,3189
2411040,Trois-Pistoles ,3246,35,0,0,0,0,0,0,10,0,0,0,10,0,3191
5919013,Cowichan Valley D ,3243,170,10,15,0,0,0,0,0,0,0,10,55,10,2973
6101017,Inuvik ,3243,2085,0,0,0,10,0,10,10,35,75,35,0,50,933
2421010,Saint-Ferréol-les-Neiges ,3240,20,0,0,0,0,0,0,10,0,0,15,0,0,3195
2429057,Saint-Côme--Linière ,3239,15,0,0,0,0,0,10,0,0,0,15,0,0,3199
4714044,Tisdale ,3235,230,0,10,0,0,0,0,15,0,70,10,15,25,2860
2442098,Richmond ,3232,20,0,0,0,0,0,0,0,0,0,0,0,0,3212
5919016,Lake Cowichan ,3226,310,0,10,0,0,0,0,0,0,20,0,10,85,2791
5905052,Kootenay Boundary D / Rural Grand Forks ,3225,160,0,0,0,0,0,0,0,0,25,35,25,10,2970
4612056,Beausejour ,3219,425,0,10,10,0,0,0,0,0,0,30,15,40,2689
1215002,Port Hawkesbury ,3214,165,10,0,0,10,0,0,0,0,0,40,0,0,2989
3552023,Sables-Spanish Rivers ,3214,540,0,0,0,0,0,0,0,0,0,10,10,0,2654
4616048,Hillsburg-Roblin-Shell River ,3214,685,0,0,0,0,0,0,0,0,0,0,0,0,2529
4805048,Three Hills ,3212,80,0,10,0,25,0,0,15,0,65,0,40,0,2977
5937017,North Okanagan B ,3203,135,0,0,10,0,0,10,0,0,10,0,0,40,2998
2460040,L'Épiphanie ,3200,30,0,0,0,0,0,0,0,20,0,15,0,0,3135
4810026,Minburn County No. 27 ,3188,135,0,0,0,0,0,0,20,0,10,0,0,0,3023
2434048,Portneuf ,3187,50,0,0,0,0,0,0,10,0,0,10,0,0,3117
1212004,Pictou ,3186,100,0,10,0,0,10,0,0,0,0,20,0,10,3036
1215001,"Inverness, Subd. C ",3186,120,0,10,0,0,0,0,0,0,0,25,10,0,3021
2468050,Saint-Michel ,3186,60,0,15,0,0,0,20,100,0,10,20,0,0,2961
4817031,Opportunity No. 17 ,3181,2480,0,0,0,15,0,0,15,15,45,20,0,10,581
3544027,Lake of Bays ,3167,40,0,0,0,0,0,0,10,0,0,10,15,10,3082
2405032,Paspébiac ,3164,440,0,0,0,0,0,0,10,0,0,0,0,0,2714
4603074,Carman ,3164,165,0,10,0,0,0,0,10,0,50,0,10,10,2909
2462025,Saint-Alphonse-Rodriguez ,3162,10,0,0,0,0,0,0,0,10,0,0,0,10,3132
4811064,Gibbons ,3159,275,0,0,0,10,0,0,0,0,0,10,10,0,2854
4817093,High Level ,3159,820,0,0,0,15,0,0,10,0,245,30,40,45,1954
2441055,Ascot Corner ,3158,35,0,0,0,0,10,0,10,0,0,35,0,15,3053
1006019,Bishop's Falls ,3156,225,0,0,0,0,0,0,0,0,0,20,0,0,2911
4608060,WestLake-Gladstone ,3154,345,0,0,0,10,0,0,0,0,90,0,15,0,2694
1216001,"Richmond, Subd. C ",3150,675,0,0,0,0,0,0,0,0,30,25,0,0,2420
5939011,Columbia-Shuswap A ,3148,275,15,0,10,10,0,0,0,0,0,20,0,0,2818
5903058,Central Kootenay J ,3137,210,0,10,10,0,0,15,0,0,20,10,0,10,2852
2444071,Compton ,3131,75,0,0,15,0,0,10,0,0,0,0,0,0,3031
1314017,Dalhousie ,3126,275,0,0,0,0,0,0,0,0,0,30,0,0,2821
4601057,Lac du Bonnet ,3121,435,0,0,0,0,0,0,0,0,10,15,0,0,2661
2457033,Saint-Jean-Baptiste ,3107,20,0,0,0,0,10,0,20,0,0,10,0,0,3047
2402005,Percé ,3103,500,0,0,0,0,0,0,10,0,0,10,0,0,2583
4706030,White City ,3099,90,0,0,0,0,0,10,10,0,10,70,25,20,2864
2447010,Saint-Alphonse-de-Granby ,3094,35,0,0,0,0,0,0,15,0,0,35,25,0,2984
2418045,Cap-Saint-Ignace ,3089,20,0,0,0,0,0,0,0,0,0,0,0,0,3069
2415035,Clermont ,3085,70,10,0,0,0,0,0,0,0,0,0,0,0,3005
2495045,Forestville ,3081,415,0,0,0,0,0,10,0,0,0,0,10,0,2646
1308004,Wellington ,3079,100,0,0,0,0,0,0,0,0,10,0,0,0,2969
2456097,Mont-Saint-Grégoire ,3077,20,0,0,0,0,0,0,15,0,0,10,0,20,3012
2410030,Saint-Anaclet-de-Lessard ,3071,20,0,0,0,0,0,0,10,0,0,10,10,0,3021
3507052,Merrickville-Wolford ,3067,115,0,10,10,0,0,0,0,10,0,15,0,20,2887
2454072,Saint-Liboire ,3062,20,0,0,0,0,0,0,0,0,0,0,10,0,3032
1008008,"Division No. 8, Subd. L ",3060,375,0,0,0,0,0,0,0,0,0,10,15,0,2660
4603065,Morris ,3047,210,0,0,0,0,0,10,0,0,25,0,0,10,2792
4604064,Lorne ,3041,185,10,0,0,0,0,0,0,25,120,10,0,0,2691
2492040,Normandin ,3033,170,0,0,0,0,0,0,0,0,0,0,10,0,2853
4817062,Clear Hills ,3023,275,0,0,0,0,0,0,0,0,30,10,0,20,2688
2439060,Saint-Christophe-d'Arthabaska ,3021,10,0,0,0,0,0,0,20,0,0,10,10,10,2961
5933880,Kamloops 1 ,3021,1000,0,0,15,0,15,0,0,0,10,10,45,10,1916
2476008,Saint-André-d'Argenteuil ,3020,100,10,0,0,0,0,0,10,0,0,20,0,10,2870
3507042,Athens ,3013,65,0,0,0,0,0,0,0,0,0,0,0,10,2938
3522019,Melancthon ,3008,30,0,10,0,0,0,0,10,0,30,55,0,0,2873
4819068,Fairview ,2998,245,0,15,10,0,0,0,10,30,85,40,20,30,2513
1001379,Harbour Grace ,2995,30,0,0,0,0,0,0,0,0,0,10,0,0,2955
5951034,Houston ,2993,500,0,0,10,10,10,25,0,0,0,50,0,60,2328
1205001,"Annapolis, Subd. D ",2991,155,0,0,10,0,0,0,0,0,0,45,0,0,2781
3539047,Adelaide-Metcalfe ,2990,50,0,0,0,0,0,0,0,0,0,0,0,10,2930
2461050,Sainte-Mélanie ,2989,15,0,0,0,0,0,0,10,0,0,15,10,0,2939
4806026,Crossfield ,2983,140,0,0,10,0,0,15,10,0,15,10,20,0,2763
2451065,Saint-Alexis-des-Monts ,2981,45,0,0,0,0,0,10,0,0,0,0,0,0,2926
1008061,Springdale ,2971,35,0,0,0,0,0,0,0,0,0,15,0,0,2921
4803019,Fort Macleod ,2967,275,0,0,0,20,0,0,0,0,100,10,0,30,2532
4803011,Pincher Creek No. 9 ,2965,140,0,0,0,10,0,0,0,0,0,0,0,15,2800
4813048,Athabasca ,2965,380,0,0,15,45,10,0,15,10,130,75,30,35,2220
5937033,Enderby ,2964,250,0,0,0,15,0,0,25,0,0,0,25,0,2649
3547090,Laurentian Hills ,2961,405,0,0,0,10,0,0,0,0,0,30,15,0,2501
3522010,Grand Valley ,2956,65,15,10,0,0,20,0,50,10,25,25,10,0,2726
2442005,Stoke ,2955,75,0,0,0,0,0,0,15,0,0,15,0,0,2850
5933060,Thompson-Nicola L ,2955,180,0,0,0,0,0,0,10,0,0,0,0,0,2765
2477030,Piedmont ,2950,25,0,0,0,0,0,20,0,25,0,20,0,0,2860
5955023,Peace River E ,2949,550,0,10,0,0,0,0,0,0,10,0,0,0,2379
4606031,Wallace-Woodworth ,2948,175,0,0,0,0,0,0,0,0,25,0,0,0,2748
1001304,"Division No. 1, Subd. E ",2943,40,0,0,0,0,0,0,0,0,0,0,0,0,2903
2419105,Beaumont ,2942,15,0,0,0,0,0,0,0,0,0,0,0,0,2927
3547043,Admaston/Bromley ,2935,155,0,0,0,0,0,0,0,0,0,0,0,0,2780
5915808,Capilano 5 ,2931,1025,0,10,15,70,630,10,0,75,30,20,115,65,866
5941010,Cariboo D ,2929,570,0,0,10,0,0,15,0,0,0,0,0,20,2314
3547070,North Algona Wilberforce ,2915,310,0,0,0,0,0,0,0,0,0,10,0,0,2595
1305014,Kingston ,2913,45,0,0,0,0,0,0,10,0,0,0,10,0,2848
2434065,Saint-Marc-des-Carrières ,2911,35,0,0,0,0,0,0,10,0,0,0,0,0,2866
3557076,Wawa ,2905,380,0,0,0,0,0,0,0,0,10,15,20,0,2480
2454030,Sainte-Marie-Madeleine ,2892,40,0,0,0,0,0,0,75,0,0,10,0,0,2767
2455015,Saint-Paul-d'Abbotsford ,2890,25,0,0,0,0,0,0,10,0,0,15,0,0,2840
3547046,Horton ,2887,265,0,0,0,0,0,10,0,0,0,0,0,0,2612
2421030,Sainte-Anne-de-Beaupré ,2880,30,0,0,0,0,0,0,10,0,0,25,0,0,2815
2426063,Saint-Isidore ,2880,45,0,0,0,0,0,0,15,0,0,10,10,0,2800
1006022,Botwood ,2875,50,0,0,0,0,0,0,0,0,10,0,0,0,2815
2478005,Val-Morin ,2870,30,0,0,0,0,0,0,10,0,0,0,20,0,2810
5937801,Okanagan ,2869,845,0,0,10,0,0,0,0,0,0,15,0,0,1999
2489040,Senneterre ,2868,170,0,0,0,0,0,0,0,0,0,15,0,0,2683
3556092,"Cochrane, Unorganized, North Part ",2865,725,10,0,0,0,0,0,0,0,25,15,0,15,2075
2413005,Dégelis ,2863,60,0,0,0,0,0,10,0,0,0,10,0,0,2783
1102052,Lot 34 ,2847,75,0,0,0,0,0,0,0,0,10,10,15,0,2737
6205017,Rankin Inlet ,2842,2320,0,10,0,0,0,0,10,0,60,10,10,20,402
4712054,Vanscoy No. 345 ,2840,215,0,0,0,0,0,0,15,0,0,0,10,0,2600
5949013,Kitimat-Stikine C ,2834,495,0,0,0,0,0,0,0,10,25,20,0,10,2274
2451020,Yamachiche ,2830,120,0,0,0,0,0,0,0,0,0,0,0,0,2710
4620042,Swan Valley West ,2829,255,0,0,0,0,0,0,15,0,0,10,0,0,2549
5907024,Princeton ,2828,285,0,0,10,0,0,0,0,10,30,0,10,10,2473
2476052,Grenville-sur-la-Rouge ,2824,60,0,0,0,0,0,0,0,10,0,0,10,15,2729
1310018,Kingsclear ,2822,100,0,0,0,0,0,0,0,0,0,10,0,0,2712
2480050,Thurso ,2818,85,10,0,0,0,0,0,15,0,0,10,0,0,2698
1305006,Hampton ,2809,65,0,10,0,0,0,10,0,0,0,10,0,15,2699
5921016,Nanaimo C ,2808,210,0,20,10,0,0,0,0,0,10,50,30,10,2468
2431056,Adstock ,2806,20,0,0,0,0,0,0,10,0,0,0,0,0,2776
4619045,"Division No. 19, Unorganized ",2804,1970,0,0,0,0,0,0,0,0,10,0,0,0,824
4817033,Lesser Slave River No.124 ,2803,490,0,0,0,0,0,0,0,0,0,25,0,0,2288
2409092,Sainte-Luce ,2801,35,0,0,0,0,0,0,25,0,0,0,0,0,2741
2493030,Saint-Bruno ,2801,40,0,0,0,0,0,0,0,0,0,10,10,0,2741
3558028,Shuniah ,2798,135,0,10,0,0,10,0,0,0,0,0,10,0,2633
3538016,Enniskillen ,2796,20,0,0,0,0,0,10,0,0,15,0,0,0,2751
2445008,Stanstead ,2788,25,0,0,0,0,0,0,0,10,0,0,0,0,2753
2461045,Notre-Dame-de-Lourdes ,2783,30,0,0,0,0,0,0,0,0,0,10,10,0,2733
2453065,Sainte-Anne-de-Sorel ,2771,30,0,0,0,0,0,0,0,0,0,15,0,0,2726
2494245,Saint-David-de-Falardeau ,2768,100,0,0,0,0,0,0,0,0,0,0,10,0,2658
1311014,Wakefield ,2767,80,0,0,0,0,0,0,20,10,0,15,0,0,2642
2477012,Sainte-Marguerite-du-Lac-Masson ,2763,60,0,0,0,0,0,0,10,0,0,10,0,0,2683
2455037,Rougemont ,2755,40,0,10,0,10,0,10,10,0,0,10,0,0,2665
3552093,"Sudbury, Unorganized, North Part ",2755,470,0,0,0,0,0,0,0,0,0,0,0,0,2285
2499095,Kuujjuaq ,2754,2030,0,0,0,0,0,10,10,10,10,30,0,0,654
5923037,Alberni-Clayoquot E ,2754,305,0,0,0,0,0,0,0,0,10,15,10,20,2394
2491035,Saint-Prime ,2753,210,0,0,0,0,0,0,0,0,0,0,10,0,2533
3559001,Atikokan ,2753,415,0,0,0,0,0,30,0,0,0,0,0,0,2308
2487058,Macamic ,2751,50,0,0,0,0,0,0,0,0,0,0,0,0,2701
4607066,North Cypress-Langford ,2745,110,25,0,0,0,0,0,10,0,0,0,10,0,2590
4705004,Moosomin ,2743,165,0,0,0,25,10,0,20,0,100,0,0,0,2423
2479078,Lac-des-Écorces ,2734,80,0,0,0,0,0,0,10,0,0,10,0,0,2634
4806036,Sundre ,2729,165,0,0,0,0,0,0,0,0,120,20,0,0,2424
5901046,East Kootenay F ,2726,105,0,0,10,0,0,0,10,10,10,20,0,0,2561
5929022,Sunshine Coast B ,2726,80,0,0,55,0,0,20,0,0,0,15,30,0,2526
4819074,Grimshaw ,2718,355,0,0,0,0,0,0,0,0,65,25,0,10,2263
3551017,Northeastern Manitoulin and the Islands ,2712,385,0,0,0,0,0,0,0,0,0,15,0,0,2312
2405045,Bonaventure ,2706,145,0,0,0,0,0,0,0,0,0,0,20,0,2541
2479097,Ferme-Neuve ,2706,165,0,0,0,0,0,0,0,0,0,0,0,0,2541
4619059,Peguis 1B ,2704,2650,0,0,0,0,0,0,0,10,0,0,0,0,44
3549031,McDougall ,2702,155,0,0,0,0,0,0,0,0,0,15,10,0,2522
4806011,Black Diamond ,2700,170,0,0,10,15,0,0,10,0,50,25,0,40,2380
2455008,Ange-Gardien ,2699,30,0,0,0,0,0,0,20,0,0,10,0,0,2639
4718041,La Ronge ,2688,1680,0,10,0,0,0,0,10,0,45,60,10,10,863
5937022,North Okanagan D ,2672,270,0,0,10,15,0,10,0,0,0,0,0,10,2357
2441098,Weedon ,2670,30,0,0,0,0,0,0,0,0,0,0,0,0,2640
4802013,Coalhurst ,2668,210,0,0,40,10,0,0,40,0,0,10,0,0,2358
2432045,Plessisville ,2663,35,0,0,0,0,0,0,0,0,0,0,0,0,2628
3552001,French River / Rivière des Français ,2662,455,0,0,0,0,0,0,10,0,0,0,0,0,2197
6205015,Arviat ,2657,2530,10,0,0,0,0,0,0,0,0,10,0,0,107
3552013,Markstay-Warren ,2656,280,0,0,0,0,0,0,0,0,10,10,0,40,2316
1001396,Spaniard's Bay ,2653,75,0,0,0,0,0,0,0,0,0,0,15,10,2553
1308002,Cocagne ,2649,70,0,0,0,0,0,0,0,0,20,10,10,0,2539
4609018,Grey ,2648,155,0,0,0,0,0,0,0,0,40,25,10,15,2403
2469017,Saint-Chrysostome ,2645,35,0,0,0,0,0,0,10,10,0,0,0,0,2590
1007031,"Division No. 7, Subd. E ",2644,35,0,0,0,0,0,0,0,0,0,0,0,20,2589
2452080,Saint-Gabriel ,2640,20,0,0,0,0,0,0,25,0,0,10,10,0,2575
2452085,Saint-Gabriel-de-Brandon ,2635,20,0,0,0,0,0,0,0,10,0,10,0,0,2595
2434038,Saint-Basile ,2631,10,0,0,0,0,0,0,10,0,0,0,10,0,2601
2469070,Saint-Anicet ,2626,55,0,0,0,0,0,0,20,0,0,0,0,0,2551
5929018,Sunshine Coast A ,2624,130,0,0,15,0,0,10,10,0,20,10,10,0,2419
4819014,Sexsmith ,2620,235,0,0,0,10,0,0,0,0,15,25,0,0,2335
2457045,Saint-Mathieu-de-Beloeil ,2619,40,0,0,0,10,0,0,10,0,0,10,0,0,2549
2406005,Maria ,2615,180,0,0,0,0,0,25,0,0,0,0,0,0,2410
2467040,Saint-Isidore ,2608,15,0,0,0,0,0,0,15,0,10,15,30,0,2523
3507017,Front of Yonge ,2607,125,0,0,0,0,0,0,0,10,10,10,10,0,2442
1310001,New Maryland ,2606,75,0,0,0,0,0,0,0,0,0,10,0,0,2521
2456023,Lacolle ,2596,60,0,0,0,0,0,10,25,0,0,0,0,0,2501
4622048,Garden Hill First Nation ,2591,2555,0,0,0,0,0,0,0,0,0,0,0,0,36
2485025,Ville-Marie ,2584,25,0,0,0,0,0,10,0,0,0,15,0,0,2534
2413095,Pohénégamook ,2582,15,0,0,0,0,0,0,0,0,0,10,10,0,2547
1315031,Shippagan ,2580,60,0,0,0,0,0,0,0,0,10,25,0,0,2485
3522001,East Garafraxa ,2579,20,0,0,0,0,10,25,0,10,0,0,0,95,2419
4717801,Seekaskootch 119 ,2574,2545,0,0,0,0,0,0,0,0,0,0,0,0,29
5931012,Pemberton ,2574,170,0,0,35,15,0,20,0,0,45,10,20,30,2229
2433060,Laurier-Station ,2573,30,0,0,0,0,0,0,0,10,0,0,10,0,2523
4713074,Unity ,2573,95,0,0,0,0,0,0,0,30,200,10,30,10,2198
1218006,"Victoria, Subd. A ",2567,130,0,0,0,0,0,0,0,0,0,40,0,10,2387
4808044,Rimbey ,2567,160,0,10,0,40,0,0,0,0,50,0,0,0,2307
4817021,High Prairie ,2564,1045,0,0,0,20,0,0,0,15,145,15,0,25,1299
4607052,Souris-Glenwood ,2562,140,0,0,0,0,0,30,25,0,80,15,0,0,2272
2446035,Bedford ,2560,45,10,10,0,0,0,0,15,0,0,0,0,0,2480
4804011,Hanna ,2559,70,0,0,0,15,0,0,0,0,115,10,15,0,2334
4806009,Turner Valley ,2559,140,0,0,10,0,0,0,10,0,10,10,10,0,2369
2454060,Saint-Dominique ,2553,0,0,0,0,0,0,0,25,0,0,0,0,0,2528
4622059,Nelson House 170 ,2547,2470,0,0,0,0,10,0,0,0,0,0,10,0,57
6105001,Fort Smith ,2542,1650,0,0,0,0,0,0,0,10,15,15,10,10,832
2449040,Wickham ,2541,35,0,0,0,0,0,0,10,0,0,0,10,0,2486
2454035,La Présentation ,2540,10,0,0,0,0,0,0,10,0,0,20,0,0,2500
4622046,"Division No. 22, Unorganized ",2539,1875,0,0,0,0,0,0,0,0,10,0,0,0,654
4602024,Emerson-Franklin ,2537,255,0,0,0,0,0,45,0,25,0,10,0,0,2202
5903056,Central Kootenay I ,2534,110,0,0,0,0,0,0,0,0,10,10,0,10,2394
1009021,"Division No. 9, Subd. C ",2529,230,0,0,0,0,0,0,0,20,0,0,0,0,2279
2433035,Saint-Gilles ,2525,60,0,10,0,0,0,0,0,0,0,10,15,0,2430
3512004,Tyendinaga Mohawk Territory ,2524,2080,0,0,10,0,0,0,0,0,0,10,0,0,424
3547008,Greater Madawaska ,2518,110,0,0,0,0,0,0,0,0,0,0,0,0,2408
1305021,Sussex ,2516,45,0,0,0,0,10,0,10,0,0,10,0,0,2441
2433102,Sainte-Croix ,2516,30,0,0,0,0,0,0,20,0,0,0,10,0,2456
4608069,Sandy Bay 5 ,2515,2505,0,0,0,0,0,0,0,0,0,0,0,0,10
1207004,Berwick ,2509,105,10,25,0,0,0,0,0,0,0,10,10,10,2339
5955010,Chetwynd ,2503,525,0,25,0,0,0,0,0,0,100,10,40,10,1793
4705052,Esterhazy ,2502,115,0,0,0,0,0,0,15,0,110,0,65,15,2182
4717054,Meadow Lake No. 588 ,2501,700,0,0,0,0,0,0,0,0,0,0,0,0,1801
3551043,Wikwemikong Unceded ,2500,2425,0,0,0,0,0,0,0,0,0,0,0,0,75
3544065,Georgian Bay ,2499,330,0,0,0,0,0,0,0,0,0,15,0,0,2154
5901003,Elkford ,2499,195,10,0,0,0,0,20,10,0,30,10,0,15,2209
2493020,Hébertville ,2491,50,0,0,0,0,0,0,0,0,0,0,0,0,2441
2435050,Sainte-Thècle ,2484,15,0,0,0,0,10,0,0,0,0,0,0,0,2459
2445060,Sainte-Catherine-de-Hatley ,2479,55,0,0,0,0,0,10,0,0,0,0,10,0,2404
3515037,North Kawartha ,2479,165,0,0,0,0,0,0,10,0,0,10,10,0,2284
2429045,Saint-Martin ,2477,15,0,0,0,0,0,0,0,0,0,10,0,0,2452
2478120,Labelle ,2477,185,0,0,0,0,0,0,0,0,0,10,0,0,2282
2404047,Cap-Chat ,2476,80,0,0,0,0,0,0,0,0,0,0,0,0,2396
1212016,Trenton ,2474,80,0,0,0,0,0,10,10,0,0,15,0,0,2359
2497035,Fermont ,2474,130,0,0,0,0,0,0,0,0,0,0,0,0,2344
2454017,Saint-Damase ,2473,55,0,10,0,0,0,0,0,0,0,20,0,0,2388
4621043,Opaskwayak Cree Nation 21E ,2473,2425,0,0,0,0,0,0,0,0,0,0,0,0,48
2456055,Saint-Alexandre ,2469,35,0,0,0,0,0,0,0,0,0,10,10,0,2414
4819009,Beaverlodge ,2465,160,0,0,10,0,0,15,10,15,30,0,30,0,2195
1001472,Holyrood ,2463,70,0,0,0,0,0,0,0,0,0,0,0,0,2393
2483032,Gracefield ,2462,310,0,0,0,0,0,0,0,10,0,20,0,0,2122
2453025,Sainte-Victoire-de-Sorel ,2461,20,0,0,0,0,0,0,10,0,0,40,0,0,2391
4811801,Ermineskin 138 ,2457,2395,0,10,0,0,0,0,0,0,0,0,0,0,52
3549014,Perry ,2454,80,0,0,0,0,0,0,0,0,0,10,0,10,2354
5939044,Columbia-Shuswap F ,2454,80,0,0,0,0,0,10,0,0,15,0,0,20,2329
4712006,Rosetown ,2451,75,0,0,0,30,0,0,0,0,125,35,10,45,2131
4615075,Minnedosa ,2449,205,10,10,0,0,0,0,10,0,25,25,10,0,2154
2427008,Saint-Victor ,2448,10,0,0,0,0,0,0,0,0,0,10,10,0,2418
5919017,Cowichan Valley H ,2446,155,0,15,0,0,0,0,0,0,10,25,25,0,2216
2469055,Huntingdon ,2444,35,0,0,0,10,0,0,0,0,0,10,10,10,2369
4616030,Russell-Binscarth ,2442,260,0,0,15,0,0,0,0,10,125,25,20,0,1987
3556014,Black River-Matheson ,2438,170,0,0,0,0,0,0,10,0,0,0,15,20,2223
4603072,Dufferin ,2435,65,0,0,0,0,0,0,15,0,0,0,0,0,2355
2485005,Témiscaming ,2431,420,0,0,0,0,0,0,0,0,10,0,15,0,1986
5924054,Strathcona C ,2431,110,0,10,0,0,0,0,0,0,0,10,10,0,2291
5939045,Sicamous ,2429,245,0,0,0,0,0,0,10,0,10,10,0,15,2139
1307007,Cap-Pelé ,2425,35,0,0,0,0,0,0,25,0,15,85,15,0,2250
4621052,Kelsey ,2424,860,0,0,0,0,0,0,10,0,10,15,10,0,1519
3547033,"Killaloe, Hagarty and Richards ",2420,180,0,0,10,0,0,0,10,0,0,15,0,35,2170
3538015,Brooke-Alvinston ,2411,40,0,0,0,10,10,0,35,0,15,0,15,20,2266
4711061,Dundurn No. 314 ,2404,95,0,15,0,0,0,10,10,0,25,0,20,0,2229
2417010,Saint-Pamphile ,2400,60,0,0,0,0,0,0,0,0,0,0,0,0,2340
2426022,Saint-Elzéar ,2400,40,10,0,0,0,0,0,0,0,0,0,0,0,2350
2429112,Saint-Éphrem-de-Beauce ,2400,40,0,0,0,0,0,0,0,0,0,0,0,0,2360
2419097,Saint-Charles-de-Bellechasse ,2396,15,0,0,0,0,0,0,0,0,0,0,0,0,2381
2419082,Saint-Raphaël ,2390,10,0,0,0,0,0,0,0,0,0,0,0,0,2380
4703036,Assiniboia ,2389,120,0,0,10,0,0,0,0,0,105,0,10,40,2104
4617048,Dauphin ,2388,370,0,0,0,0,0,0,0,0,0,0,0,10,2008
4803002,Magrath ,2374,110,0,0,10,15,0,0,20,0,10,10,10,0,2189
4718074,La Loche ,2372,2280,0,0,0,0,0,0,0,0,10,0,0,0,82
1315024,Inkerman ,2366,115,0,0,0,0,0,0,0,0,0,0,0,0,2251
1308005,Bouctouche ,2361,140,0,0,0,0,0,0,0,0,20,0,0,0,2201
1302052,Grand Manan ,2360,105,10,0,0,0,0,0,10,0,0,10,10,0,2215
2462085,Saint-Michel-des-Saints ,2359,60,0,0,0,0,0,0,0,10,0,10,0,0,2279
5909830,Tzeachten 13 ,2358,325,0,0,0,0,0,0,0,0,10,0,0,10,2013
4605032,Boissevain-Morton ,2353,200,0,15,0,0,0,10,10,0,0,0,0,0,2118
2426048,Scott ,2352,20,0,0,0,0,0,0,0,0,0,0,0,0,2332
3546018,Algonquin Highlands ,2351,45,0,0,0,0,0,0,0,0,0,10,0,0,2296
1102028,Lot 65 ,2347,40,10,0,0,0,0,10,0,10,0,15,15,0,2247
4604034,Pembina ,2347,155,0,0,15,0,0,0,0,0,45,10,0,0,2122
1302016,Saint George ,2341,15,0,0,0,0,0,0,0,0,75,0,0,10,2241
